match_nr,player0,player1,result
43,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
44,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
45,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
46,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
47,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
48,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
49,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],0.0
50,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
51,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
52,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
53,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
54,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
55,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
56,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
57,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
58,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
59,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
60,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
61,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
62,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
63,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
64,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
65,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
66,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
67,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
68,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
69,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
70,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],0.0
71,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
72,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
73,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
74,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
75,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
76,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
77,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
78,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
79,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
80,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
81,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
82,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
83,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
84,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
85,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
86,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
87,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
88,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
89,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
90,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],0.0
91,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
92,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
93,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
94,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
95,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
96,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
97,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
98,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
99,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
100,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
101,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
102,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
103,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
104,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
105,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
106,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],0.0
107,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
108,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
109,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
110,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
111,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
112,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
113,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
114,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],0.0
115,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
116,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
117,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
118,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
119,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
120,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
121,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
122,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
123,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
124,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],0.0
125,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
126,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
127,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
128,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
129,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
130,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
131,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
132,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
133,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
134,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
135,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
136,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
137,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
138,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
139,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
140,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
141,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
142,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
143,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
144,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
145,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
146,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
147,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
148,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
149,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
150,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
151,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
152,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
153,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
154,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
155,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
156,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
157,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
158,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
159,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
160,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
161,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
162,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
163,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
164,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
165,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
166,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
167,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
168,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
169,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
170,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
171,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
172,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
173,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
174,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
175,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
176,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
177,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
178,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
179,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
180,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
181,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
182,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
183,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
184,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],0.0
185,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
186,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
187,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],0.0
188,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
189,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
190,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
191,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
192,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
193,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
194,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
195,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],1.0
196,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
197,"MCTS[MCTS[name=best_static, uct_c=0.25, n_sims=100, selection_fn=puct_value]",ConfigurationMCTS[uct_c=-1],-1.0
